label;study;year;country;center;matching;stars;robins;post2018;start;end;nexp;mexp;sexp;nctrl;mctrl;sctrl;r
1672;Tachibana et al. 2019;2019;Japan;Single-center studies;Studies with patient matching;7;Moderate Risk of Bias;Studies published after 2018;1/1/2004;31/12/2016;248;0.112;0.056;248;0.224;0.135;-0.4
1525;Tachibana et al. 2020;2020;Japan;Multicenter studies;Studies with patient matching;8;Low Risk of Bias;Studies published after 2018;1/1/2004;31/12/2018;411;0.138;0.079;411;0.239;0.136;-0.4
1539;Takagi et al. 2016;2016;Japan;Single-center studies;Studies with patient matching;7;Low Risk of Bias;Studies published before 2018;1/1/2012;31/12/2014;48;0.112;0.052;48;0.216;0.103;-0.4
1535;Takagi et al. 2017;2017;Japan;Single-center studies;Studies with patient matching;8;Low Risk of Bias;Studies published before 2018;1/1/2012;31/12/2015;40;0.116;0.06;40;0.204;0.115;-0.4
1511;Takahara et al. 2022;2022;Japan;Single-center studies;Studies with patient matching;7;Low Risk of Bias;Studies published after 2018;1/8/2007;30/9/2017;39;0.113;0.062;39;0.167;0.081;-0.4
1135;Tan et al. 2018;2018;Australia;Single-center studies;Studies without patient matching;8;Moderate Risk of Bias;Studies published after 2018;1/1/2010;31/12/2016;144;0.134;0.053;8;0.138;0.075;-0.4
1142;Vittori et al. 2014;2014;Italy;Multicenter studies;Studies without patient matching;9;Low Risk of Bias;Studies published before 2018;1/1/2010;31/12/2011;65;0.126;0.065;95;0.18;0.1;-0.4
1144;Wang et al. 2016;2016;China;Multicenter studies;Studies with patient matching;8;Low Risk of Bias;Studies published before 2018;1/1/2007;31/12/2014;201;0.181;0.093;266;0.211;0.116;-0.4
1153;Wu et al. 2014;2014;China;Single-center studies;Studies with patient matching;8;Low Risk of Bias;Studies published before 2018;1/1/2009;31/12/2013;51;0.099;0.05;94;0.121;0.058;-0.4
1663;Yu et al. 2019;2019;Korea;Single-center studies;Studies with patient matching;7;Moderate Risk of Bias;Studies published after 2018;1/2/2004;30/4/2017;303;0.239;0.124;303;0.135;0.06;-0.4
1162;Zargar et al. 2014;2014;USA;Multicenter studies;Studies without patient matching;5;Serious Risk of Bias;Studies published before 2018;1/1/2007;31/12/2013;32;0.106;0.059;77;0.173;0.101;-0.4
1524;Zeuschner et al. 2021;2021;Germany;Single-center studies;Studies with patient matching;6;Moderate Risk of Bias;Studies published after 2018;1/1/2007;31/12/2018;500;0.135;0.099;313;0.154;0.114;-0.4
1733;Zeuschner et al. 2023;2023;Germany;Single-center studies;Studies with patient matching;8;Low Risk of Bias;Studies published after 2018;1/1/2020;31/12/2021;54;0.103;0.077;54;0.134;0.075;-0.4
1002;Abedali et al. 2020;2020;USA;Single-center studies;Studies with patient matching;8;Low Risk of Bias;Studies published after 2018;1/11/2008;31/7/2016;148;0.097;0.05;74;0.137;0.096;-0.3
1001;Abedali et al. 2020;2020;USA;Multicenter studies;Studies without patient matching;6;Moderate Risk of Bias;Studies published after 2018;1/1/2004;31/12/2016;11;0.052;0.038;12;0.123;0.102;-0.3
1647;Acar et al. 2014;2014;Turkey;Single-center studies;Studies without patient matching;5;Serious Risk of Bias;Studies published before 2018;1/5/2010;31/12/2014;19;0.178;0.075;28;0.192;0.099;-0.3
1426;Acar et al. 2015;2015;Turkey;Single-center studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published before 2018;1/5/2010;31/12/2014;59;0.072;0.087;74;0.092;0.104;-0.3
1665;Antonelli et al. 2022;2022;Italy;Multicenter studies;Studies without patient matching;8;Low Risk of Bias;Studies published after 2018;1/1/2013;31/12/2016;981;0.128;0.066;886;0.145;0.074;-0.3
1653;Audige et al. 2022;2022;France;Multicenter studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published after 2018;1/1/2007;31/12/2019;201;0.131;0.061;204;0.087;0.065;-0.3
1014;Banapour et al. 2018;2018;USA;Multicenter studies;Studies with patient matching;6;Moderate Risk of Bias;Studies published after 2018;1/1/2007;31/12/2014;163;0.101;0.047;176;0.152;0.095;-0.3
1595;Benichou et al. 2022;2022;France;Multicenter studies;Studies without patient matching;6;Serious Risk of Bias;Studies published after 2018;1/1/1988;31/12/2020;60;0.122;0.08;52;0.152;0.112;-0.3
1410;Bianchi et al. 2020;2020;Italy;Single-center studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published after 2018;1/1/2006;31/12/2017;65;0.068;0.031;175;0.143;0.074;-0.3
1531;Borghesi et al. 2018;2018;Italy;Multicenter studies;Studies with patient matching;8;Low Risk of Bias;Studies published after 2018;1/1/2011;31/12/2015;27;0.1;0.055;32;0.12;0.074;-0.3
1017;Boylu et al. 2015;2015;Turkey;Single-center studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published before 2018;1/1/2009;31/12/2013;45;0.112;0.048;19;0.121;0.03;-0.3
1019;Bravi et al. 2019;2019;Italy;Multicenter studies;Studies without patient matching;9;Low Risk of Bias;Studies published after 2018;1/1/2013;31/12/2016;789;0.117;0.064;682;0.15;0.07;-0.3
1727;Bravi et al. 2023;2023;Italy;Multicenter studies;Studies with patient matching;8;Low Risk of Bias;Studies published after 2018;1/1/2004;31/12/2018;2404;0.13;0.078;1063;0.153;0.106;-0.3
1650;Esen et al. 2013;2013;Turkey;Single-center studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published before 2018;1/5/2010;30/6/2012;32;0.152;0.054;23;0.143;0.061;-0.3
1536;Ficarra et al. 2014;2014;Italy;Multicenter studies;Studies with patient matching;8;Low Risk of Bias;Studies published before 2018;1/1/2009;31/1/2011;180;0.183;0.095;138;0.144;0.077;-0.3
1038;Garisto et al. 2018;2018;USA;Single-center studies;Studies without patient matching;6;Serious Risk of Bias;Studies published after 2018;1/1/2006;31/12/2016;203;0.154;0.073;76;0.188;0.096;-0.3
1037;Garisto et al. 2018;2018;USA;Single-center studies;Studies with patient matching;8;Low Risk of Bias;Studies published after 2018;1/1/2006;31/12/2017;51;0.137;0.053;102;0.153;0.064;-0.3
1040;Ghali et al. 2019;2019;USA;Single-center studies;Studies without patient matching;6;Moderate Risk of Bias;Studies published after 2018;1/7/2008;30/6/2016;55;0.181;0.085;82;0.147;0.07;-0.3
1400;Ghavimi et al. 2021;2021;Canada;Multicenter studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published after 2018;1/1/2011;31/10/2018;257;0.146;0.07;146;0.158;0.085;-0.3
1538;Han et al. 2017;2017;Korea;Single-center studies;Studies without patient matching;6;Moderate Risk of Bias;Studies published before 2018;1/7/2011;30/4/2014;147;0.161;0.061;354;0.113;0.049;-0.3
1051;Harke et al. 2018;2018;Germany;Multicenter studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published after 2018;1/4/2008;30/9/2016;62;0.084;0.031;65;0.151;0.085;-0.3
1722;Hori et al. 2023;2023;Japan;Single-center studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published after 2018;1/1/2007;30/10/2020;77;0.077;0.032;43;0.09;0.055;-0.3
1725;Ingels et al. 2022;2022;France;Multicenter studies;Studies without patient matching;8;Moderate Risk of Bias;Studies published after 2018;1/1/2014;30/6/2017;1295;0.162;0.099;500;0.185;0.106;-0.3
1533;Kara et al. 2016;2016;USA;Single-center studies;Studies without patient matching;6;Moderate Risk of Bias;Studies published before 2018;1/1/2011;31/1/2016;87;0.151;0.077;54;0.171;0.106;-0.3
1657;Kim et al. 2012;2012;Korea;Single-center studies;Studies without patient matching;5;Serious Risk of Bias;Studies published before 2018;1/4/2009;30/6/2011;67;0.173;0.072;83;0.252;0.121;-0.3
1062;Kim et al. 2019;2019;Korea;Single-center studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published after 2018;1/6/2003;31/3/2017;85;0.194;0.111;64;0.173;0.094;-0.3
1067;Kowalewski et al. 2021;2021;Germany;Single-center studies;Studies with patient matching;8;Moderate Risk of Bias;Studies published after 2018;1/1/2010;31/12/2018;67;0.116;0.049;109;0.149;0.084;-0.3
1735;Kowalewski et al. 2023;2023;Germany;Single-center studies;Studies with patient matching;9;Low Risk of Bias;Studies published after 2018;1/1/2020;1/1/2022;25;0.13;0.068;25;0.088;0.072;-0.3
1654;Larcher et al. 2020;2020;Italy;Multicenter studies;Studies with patient matching;8;Low Risk of Bias;Studies published after 2018;31/12/2018;31/12/2019;2405;0.13;0.078;1063;0.153;0.106;-0.3
1676;Laydner et al. 2013;2013;USA;Single-center studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published before 2018;1/3/2002;31/5/2012;554;0.178;0.16;204;0.158;0.106;-0.3
1534;Lee et al. 2011;2011;Korea;Single-center studies;Studies without patient matching;6;Serious Risk of Bias;Studies published before 2018;1/5/2003;31/12/2010;69;0.144;0.074;232;0.153;0.084;-0.3
1656;Lee et al. 2016;2016;Korea;Single-center studies;Studies with patient matching;7;Low Risk of Bias;Studies published before 2018;1/1/2007;31/12/2013;84;0.12;0.043;84;0.096;0.038;-0.3
1523;Lee et al. 2021;2021;Korea;Single-center studies;Studies with patient matching;8;Low Risk of Bias;Studies published after 2018;1/6/2003;30/4/2017;61;0.21;0.102;65;0.155;0.079;-0.3
1077;Lucas et al. 2012;2012;USA;Single-center studies;Studies with patient matching;7;Moderate Risk of Bias;Studies published before 2018;1/1/2004;31/12/2010;25;0.141;0.047;48;0.163;0.108;-0.3
1079;Luciani et al. 2017;2017;Italy;Single-center studies;Studies with patient matching;6;Serious Risk of Bias;Studies published before 2018;1/1/2005;30/6/2016;110;0.12;0.058;73;0.037;0.046;-0.3
1081;Malkoc et al. 2017;2017;USA;Single-center studies;Studies without patient matching;7;Serious Risk of Bias;Studies published before 2018;1/1/2009;30/11/2015;54;0.152;0.065;54;0.173;0.093;-0.3
1542;Masson-Lecomte et al. 2013;2013;France;Single-center studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published before 2018;1/1/2008;31/12/2010;42;0.143;0.075;58;0.159;0.079;-0.3
1083;Mearini et al. 2016;2016;Italy;Single-center studies;Studies without patient matching;6;Serious Risk of Bias;Studies published before 2018;1/1/2006;31/12/2015;3;0.01;0.027;16;0.019;0.026;-0.3
1087;Minervini et al. 2013;2013;Italy;Multicenter studies;Studies without patient matching;8;Moderate Risk of Bias;Studies published before 2018;1/1/2010;31/12/2011;104;0.125;0.063;198;0.178;0.096;-0.3
1532;Miyake et al. 2015;2015;Japan;Single-center studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published before 2018;1/1/2012;31/5/2014;16;0.095;0.04;15;0.111;0.059;-0.3
1091;Motoyama et al. 2019;2019;Japan;Single-center studies;Studies with patient matching;7;Low Risk of Bias;Studies published after 2018;1/7/2010;31/8/2017;37;0.104;0.055;37;0.102;0.069;-0.3
1530;Nelson et al. 2018;2018;USA;Single-center studies;Studies without patient matching;6;Serious Risk of Bias;Studies published after 2018;1/1/2011;30/9/2016;31;0.133;0.051;170;0.177;0.101;-0.3
1098;Oh et al. 2014;2014;Korea;Single-center studies;Studies with patient matching;8;Low Risk of Bias;Studies published before 2018;1/5/2003;31/5/2013;100;0.152;0.085;100;0.173;0.104;-0.3
1100;Oh et al. 2016;2016;Korea;Single-center studies;Studies with patient matching;7;Serious Risk of Bias;Studies published before 2018;1/5/2003;31/7/2015;299;0.186;0.097;299;0.139;0.076;-0.3
1113;Porpiglia et al. 2016;2016;Italy;Multicenter studies;Studies without patient matching;9;Low Risk of Bias;Studies published before 2018;1/1/2009;31/12/2013;82;0.136;0.069;107;0.135;0.058;-0.3
1644;Pradere et al. 2017;2017;France;Multicenter studies;Studies without patient matching;6;Serious Risk of Bias;Studies published before 2018;1/1/2008;31/12/2015;137;0.132;0.081;131;0.134;0.104;-0.3
1123;Saoud et al. 2017;2017;Lebanon;Single-center studies;Studies without patient matching;5;Serious Risk of Bias;Studies published before 2018;1/7/2013;31/7/2015;15;0.064;0.018;19;0.147;0.044;-0.3
1055;Sawada et al. 2021;2021;Japan;Single-center studies;Studies with patient matching;7;Low Risk of Bias;Studies published after 2018;1/1/2005;31/12/2020;57;0.095;0.039;55;0.155;0.071;-0.3
1131;Soisrithong et al. 2021;2021;Thailand;Single-center studies;Studies without patient matching;7;Serious Risk of Bias;Studies published after 2018;1/1/2009;31/12/2018;41;0.117;0.044;18;0.312;0.21;-0.3
1672;Tachibana et al. 2019;2019;Japan;Single-center studies;Studies with patient matching;7;Moderate Risk of Bias;Studies published after 2018;1/1/2004;31/12/2016;248;0.111;0.054;248;0.222;0.13;-0.3
1525;Tachibana et al. 2020;2020;Japan;Multicenter studies;Studies with patient matching;8;Low Risk of Bias;Studies published after 2018;1/1/2004;31/12/2018;411;0.136;0.076;411;0.236;0.131;-0.3
1539;Takagi et al. 2016;2016;Japan;Single-center studies;Studies with patient matching;7;Low Risk of Bias;Studies published before 2018;1/1/2012;31/12/2014;48;0.111;0.05;48;0.214;0.1;-0.3
1535;Takagi et al. 2017;2017;Japan;Single-center studies;Studies with patient matching;8;Low Risk of Bias;Studies published before 2018;1/1/2012;31/12/2015;40;0.115;0.059;40;0.202;0.111;-0.3
1511;Takahara et al. 2022;2022;Japan;Single-center studies;Studies with patient matching;7;Low Risk of Bias;Studies published after 2018;1/8/2007;30/9/2017;39;0.112;0.06;39;0.165;0.078;-0.3
1135;Tan et al. 2018;2018;Australia;Single-center studies;Studies without patient matching;8;Moderate Risk of Bias;Studies published after 2018;1/1/2010;31/12/2016;144;0.133;0.051;8;0.136;0.072;-0.3
1142;Vittori et al. 2014;2014;Italy;Multicenter studies;Studies without patient matching;9;Low Risk of Bias;Studies published before 2018;1/1/2010;31/12/2011;65;0.125;0.063;95;0.178;0.096;-0.3
1144;Wang et al. 2016;2016;China;Multicenter studies;Studies with patient matching;8;Low Risk of Bias;Studies published before 2018;1/1/2007;31/12/2014;201;0.179;0.09;266;0.209;0.112;-0.3
1153;Wu et al. 2014;2014;China;Single-center studies;Studies with patient matching;8;Low Risk of Bias;Studies published before 2018;1/1/2009;31/12/2013;51;0.098;0.048;94;0.12;0.056;-0.3
1663;Yu et al. 2019;2019;Korea;Single-center studies;Studies with patient matching;7;Moderate Risk of Bias;Studies published after 2018;1/2/2004;30/4/2017;303;0.236;0.12;303;0.134;0.058;-0.3
1162;Zargar et al. 2014;2014;USA;Multicenter studies;Studies without patient matching;5;Serious Risk of Bias;Studies published before 2018;1/1/2007;31/12/2013;32;0.105;0.057;77;0.171;0.098;-0.3
1524;Zeuschner et al. 2021;2021;Germany;Single-center studies;Studies with patient matching;6;Moderate Risk of Bias;Studies published after 2018;1/1/2007;31/12/2018;500;0.132;0.096;313;0.15;0.11;-0.3
1733;Zeuschner et al. 2023;2023;Germany;Single-center studies;Studies with patient matching;8;Low Risk of Bias;Studies published after 2018;1/1/2020;31/12/2021;54;0.101;0.075;54;0.132;0.072;-0.3
1002;Abedali et al. 2020;2020;USA;Single-center studies;Studies with patient matching;8;Low Risk of Bias;Studies published after 2018;1/11/2008;31/7/2016;148;0.096;0.048;74;0.134;0.092;-0.2
1001;Abedali et al. 2020;2020;USA;Multicenter studies;Studies without patient matching;6;Moderate Risk of Bias;Studies published after 2018;1/1/2004;31/12/2016;11;0.051;0.037;12;0.121;0.099;-0.2
1647;Acar et al. 2014;2014;Turkey;Single-center studies;Studies without patient matching;5;Serious Risk of Bias;Studies published before 2018;1/5/2010;31/12/2014;19;0.177;0.072;28;0.19;0.095;-0.2
1426;Acar et al. 2015;2015;Turkey;Single-center studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published before 2018;1/5/2010;31/12/2014;59;0.069;0.085;74;0.089;0.102;-0.2
1665;Antonelli et al. 2022;2022;Italy;Multicenter studies;Studies without patient matching;8;Low Risk of Bias;Studies published after 2018;1/1/2013;31/12/2016;981;0.126;0.063;886;0.143;0.071;-0.2
1653;Audige et al. 2022;2022;France;Multicenter studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published after 2018;1/1/2007;31/12/2019;201;0.13;0.059;204;0.086;0.063;-0.2
1014;Banapour et al. 2018;2018;USA;Multicenter studies;Studies with patient matching;6;Moderate Risk of Bias;Studies published after 2018;1/1/2007;31/12/2014;163;0.1;0.045;176;0.149;0.091;-0.2
1595;Benichou et al. 2022;2022;France;Multicenter studies;Studies without patient matching;6;Serious Risk of Bias;Studies published after 2018;1/1/1988;31/12/2020;60;0.12;0.077;52;0.149;0.108;-0.2
1410;Bianchi et al. 2020;2020;Italy;Single-center studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published after 2018;1/1/2006;31/12/2017;65;0.067;0.03;175;0.141;0.071;-0.2
1531;Borghesi et al. 2018;2018;Italy;Multicenter studies;Studies with patient matching;8;Low Risk of Bias;Studies published after 2018;1/1/2011;31/12/2015;27;0.099;0.053;32;0.118;0.072;-0.2
1017;Boylu et al. 2015;2015;Turkey;Single-center studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published before 2018;1/1/2009;31/12/2013;45;0.111;0.046;19;0.121;0.029;-0.2
1019;Bravi et al. 2019;2019;Italy;Multicenter studies;Studies without patient matching;9;Low Risk of Bias;Studies published after 2018;1/1/2013;31/12/2016;789;0.115;0.062;682;0.149;0.067;-0.2
1727;Bravi et al. 2023;2023;Italy;Multicenter studies;Studies with patient matching;8;Low Risk of Bias;Studies published after 2018;1/1/2004;31/12/2018;2404;0.128;0.075;1063;0.15;0.102;-0.2
1650;Esen et al. 2013;2013;Turkey;Single-center studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published before 2018;1/5/2010;30/6/2012;32;0.152;0.053;23;0.142;0.059;-0.2
